Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std
2983,True,17,4,36,0.2,-4,13,0.4,-10,0,1,False,0,0.31764705882352945,0.3745585637080787
2984,True,16,4,45,0.5,-11,8,0.9,1,2,8,True,1,0.6875,0.2918332857414772
2985,True,16,3,17,1.0,17,95,0.01,13,0,1,False,0,0.2625,0.3403429642777023
2986,True,16,4,42,0.6,7,31,0.95,21,2,3,True,0,0.6374999999999998,0.35939764421413045
2987,True,16,2,20,0.6,-10,7,0.01,-5,1,8,True,0,0.3625,0.2655183609470351
2988,True,16,2,23,0.6,-44,11,0.75,-21,3,5,False,1,0.6,0.3346640106136302
2989,True,19,5,69,0.4,1,20,0.95,11,0,1,False,-1,0.4421052631578948,0.3746343246326776
2990,True,16,4,-3,1.0,-3,45,0.4,-28,1,2,False,0,0.5625,0.29410882339705485
2991,True,15,5,22,0.25,7,11,1.0,11,1,2,False,0,0.5333333333333333,0.4514526816949079
2992,True,19,5,63,0.01,29,29,1.0,29,0,1,False,0,0.11578947368421053,0.26928538742947217
2993,True,16,4,3,1.0,3,72,0.25,-30,0,1,True,0,0.3125,0.2918332857414772
2994,True,16,5,10,1.0,10,20,0.2,0,0,1,False,0,0.2125,0.3383784863137726
2995,True,18,3,27,1.0,27,68,0.4,0,0,1,False,0,0.5333333333333333,0.3880570000581328
2996,True,16,2,15,0.05,9,9,0.75,0,2,8,True,0,0.7000000000000001,0.3183289703016886
2997,True,19,2,36,0.75,-20,82,0.25,11,1,8,False,0,0.6736842105263158,0.3899317679104012
2998,True,17,2,74,0.05,25,62,0.2,12,0,1,False,0,0.3647058823529412,0.3823303160726799
2999,True,32,5,28,1.0,28,55,0.4,4,0,1,False,0,0.5374999999999999,0.3535533905932738
3000,True,17,2,9,0.95,9,48,0.1,-2,2,4,False,0,0.31764705882352945,0.3940737464575112
3001,True,17,4,78,0.25,10,71,0.2,4,0,1,False,0,0.15294117647058825,0.1940285000290664
3002,True,16,3,39,0.75,-49,32,0.5,-3,0,1,False,0,0.4375,0.4573474244670747
3003,True,15,5,30,0.9,-24,60,0.6,-14,3,2,False,0,0.4133333333333333,0.3888934240098375
3004,True,19,2,-1,0.6,-14,20,0.6,-34,1,8,False,0,0.8210526315789475,0.2572913337237707
3005,True,16,4,27,0.1,-5,-2,1.0,-2,0,1,False,0,0.3750000000000001,0.3642343567906063
3006,True,18,5,60,0.4,8,41,0.2,27,0,1,False,0,0.5444444444444445,0.3275977128093365
3007,True,16,3,58,0.01,1,49,0.2,-4,0,1,True,0,0.4875,0.393064880140671
3008,True,20,4,20,0.2,-9,-3,1.0,-3,0,1,False,0,0.22000000000000008,0.2966479394838265
3009,True,16,4,26,1.0,26,56,0.5,-15,0,1,False,0,0.3375000000000001,0.3630886025935451
3010,True,16,4,41,0.4,16,48,0.2,17,0,1,True,0,0.45,0.3829708431025353
3011,True,16,2,25,1.0,25,36,0.1,20,0,1,False,0,0.4375,0.35939764421413045
3012,True,18,4,25,0.8,-12,18,1.0,18,1,6,False,0,0.43333333333333335,0.4072865734850297
3013,True,16,3,17,1.0,17,48,0.5,-9,3,6,True,0,0.5750000000000001,0.3492849839314596
3014,True,16,5,-6,1.0,-6,56,0.25,-27,0,1,True,0,0.5874999999999998,0.26801741236966925
3015,True,16,5,1,1.0,1,62,0.1,-4,1,8,False,0,0.375,0.37859388972001823
3016,False,15,1,10,1.0,10,37,0.1,3,0,1,True,0,0.7333333333333333,0.3518657752744984
3016,True,32,3,10,1.0,10,37,0.1,3,0,1,True,0,0.5437500000000001,0.3416633883923502
3017,True,16,3,-2,0.99,-2,41,0.01,2,0,1,False,0,0.95,0.11547005383792515
3018,True,18,2,-2,1.0,-2,36,0.2,-7,2,4,False,0,0.5777777777777778,0.3622731428982274
3019,True,16,2,5,0.8,-1,84,0.05,-9,2,6,False,-1,0.2625,0.2604483314082341
3020,True,16,5,-1,1.0,-1,32,0.2,-3,1,6,False,0,0.7625000000000001,0.32015621187164245
3021,True,16,4,83,0.2,15,45,0.1,24,0,1,False,0,0.5875,0.3827531841800928
3022,False,16,1,27,1.0,27,85,0.5,-1,0,1,True,0,0.5284090909090909,0.3806746946416269
3022,True,16,4,27,1.0,27,85,0.5,-1,0,1,True,0,0.4375,0.36674241641784494
3023,True,16,3,25,1.0,25,57,0.6,-41,1,2,False,0,0.3250000000000001,0.32557641192199416
3024,False,17,1,69,0.25,1,36,0.75,-4,0,1,False,0,0.3411764705882353,0.44025393741767344
3025,True,16,4,11,1.0,11,37,0.05,12,2,4,False,0,0.7374999999999999,0.3774917217635376
3026,False,16,1,30,0.8,-3,28,0.9,-3,2,5,False,-1,0.4875,0.399791612384919
3027,True,17,5,22,1.0,22,54,0.25,20,3,2,False,0,0.8117647058823528,0.3038962671315174
3028,True,16,5,16,1.0,16,38,0.4,13,0,1,False,0,0.575,0.3785938897200183
3029,True,17,5,20,1.0,20,66,0.1,14,0,1,True,0,0.6705882352941177,0.3601470287992686
3030,True,16,2,0,1.0,0,3,0.4,-2,0,1,False,0,0.55,0.4033195589934446
3031,True,16,4,27,1.0,27,54,0.4,10,0,1,False,0,0.575,0.3172801075810878
3032,True,16,4,31,0.75,-17,35,0.5,3,0,1,True,1,0.7500000000000001,0.322490309931942
3033,True,32,4,12,0.9,-39,31,0.05,4,0,1,False,1,0.5562500000000001,0.3926235166243249
3034,True,16,2,25,0.5,17,22,0.01,17,0,1,False,0,0.2375,0.311715682420161
3035,True,16,3,-4,1.0,-4,-3,0.4,-8,3,5,False,0,0.375,0.3415650255319866
3036,True,15,5,-2,1.0,-2,48,0.01,0,0,1,False,0,0.9066666666666666,0.19808608037440487
3037,True,17,5,32,0.6,-3,80,0.25,2,1,4,False,0,0.5176470588235293,0.3811746550428804
3038,True,16,4,14,1.0,14,36,0.75,-46,0,1,False,0,0.4375,0.3442382895611701
3039,True,16,3,31,0.05,-8,32,0.4,-27,2,7,False,0,0.675,0.3087609647175843
3040,True,17,2,21,0.95,-20,22,0.9,10,0,1,False,-1,0.7882352941176469,0.2781239672816253
3041,True,17,5,2,1.0,2,32,0.6,-35,1,6,False,0,0.6,0.4
3042,True,15,2,26,1.0,26,19,0.05,18,1,2,False,0,0.16000000000000006,0.2292846016884444
3043,True,17,2,46,0.1,6,38,0.2,-2,1,2,False,0,0.2235294117647059,0.3152963125472329
3044,True,16,3,29,1.0,29,31,0.9,17,0,1,False,0,0.6749999999999999,0.29097537123726924
3045,True,16,4,6,1.0,6,16,0.25,2,2,3,True,0,0.7875,0.3138470965295043
3046,True,18,3,78,0.01,17,60,0.5,-37,3,3,False,0,0.2888888888888889,0.4013050605636402
3047,True,15,2,11,0.9,-15,44,0.05,10,0,1,False,0,0.8133333333333332,0.324844285041017
3048,False,15,1,8,0.4,1,21,0.6,-22,0,1,False,0,0.30666666666666664,0.3990464825532174
3048,True,16,5,8,0.4,1,21,0.6,-22,0,1,False,0,0.325,0.3714835124201342
3049,True,19,4,10,1.0,10,18,0.99,-10,1,4,False,0,0.7157894736842105,0.42329810600770185
3050,False,15,1,18,1.0,18,63,0.6,-30,3,5,False,0,0.6266666666666667,0.3990464825532174
3051,True,16,5,17,1.0,17,36,0.5,6,0,1,False,0,0.6749999999999999,0.2516611478423583
3052,True,18,2,-9,1.0,-9,47,0.05,-13,1,4,False,0,0.7,0.4014678948412129
3053,True,17,2,54,0.05,-12,17,0.6,-45,1,6,False,0,0.6588235294117647,0.37924072752246
3054,False,32,1,7,1.0,7,30,0.6,-46,1,4,False,0,0.5125,0.348035964029674
3054,True,15,2,7,1.0,7,30,0.6,-46,1,4,False,0,0.6533333333333334,0.4172472146045293
3055,False,16,1,25,0.95,-9,54,0.1,21,1,8,True,0,0.925,0.12382783747337806
3055,True,15,4,25,0.95,-9,54,0.1,21,1,8,True,0,0.88,0.22424476423255524
3056,True,16,2,4,1.0,4,66,0.05,1,0,1,False,0,0.375,0.2816617356570348
3057,False,15,1,63,0.6,-42,44,0.6,-13,1,6,False,-1,0.5866666666666667,0.32484428504101703
3057,True,15,2,63,0.6,-42,44,0.6,-13,1,6,False,-1,0.7200000000000001,0.3098386676965933
3058,True,16,2,36,0.4,-31,-7,0.05,-9,3,2,False,1,0.35,0.2683281572999748
3059,False,15,1,31,0.5,-25,6,0.2,-7,0,1,False,0,0.26666666666666666,0.22253945610567472
3059,True,16,5,31,0.5,-25,6,0.2,-7,0,1,False,0,0.125,0.161245154965971
3060,True,18,4,26,1.0,26,96,0.2,6,3,5,False,0,0.4666666666666667,0.35645311547160274
3061,True,19,2,16,1.0,16,21,0.99,-5,1,6,False,0,0.7368421052631579,0.37743362376830863
3062,True,18,2,28,1.0,28,39,0.6,6,1,6,False,0,0.5444444444444445,0.4328051079156859
3063,True,16,3,-8,1.0,-8,74,0.01,-2,3,6,False,0,0.8124999999999999,0.33040379335998343
3064,False,15,1,21,0.99,5,35,0.5,9,1,4,False,0,0.4533333333333334,0.3739111175259753
3064,True,15,4,21,0.99,5,35,0.5,9,1,4,False,0,0.4933333333333334,0.34530869557266475
3065,False,16,1,24,1.0,24,30,0.6,19,2,4,False,0,0.55,0.3829708431025353
3065,True,17,3,24,1.0,24,30,0.6,19,2,4,False,0,0.7058823529411765,0.3749509771878421
3066,False,15,1,-4,1.0,-4,88,0.01,-6,0,1,True,0,0.92,0.14735767952260145
3067,True,16,2,3,1.0,3,0,0.9,-17,0,1,False,0,0.1125,0.21870832936432333
3068,True,16,5,-1,1.0,-1,-6,0.1,-7,0,1,False,0,0.1375,0.2604483314082341
3069,False,16,1,42,0.75,-10,60,0.6,16,0,1,False,0,0.875,0.2720294101747089
3069,True,16,4,42,0.75,-10,60,0.6,16,0,1,False,0,0.8375,0.2552776266472772
3070,False,16,1,62,0.01,4,21,0.5,-25,2,4,False,0,0.275,0.34156502553198664
3071,False,16,1,11,0.95,-33,10,0.75,-2,1,6,False,0,0.625,0.4187282332651254
3071,True,15,5,11,0.95,-33,10,0.75,-2,1,6,False,0,0.5866666666666667,0.42403953095144775
3072,False,16,1,2,1.0,2,73,0.01,-9,0,1,False,0,0.125,0.28166173565703473
3072,True,15,2,2,1.0,2,73,0.01,-9,0,1,False,0,0.16000000000000006,0.202837021134844
3073,False,16,1,-7,1.0,-7,23,0.2,-11,1,4,True,0,0.971875,0.0773923984208613
3073,True,16,4,-7,1.0,-7,23,0.2,-11,1,4,True,0,0.85,0.2476556749467561
3074,False,16,1,48,0.01,23,31,0.6,21,1,2,False,-1,0.7875000000000002,0.26801741236966925
3075,False,16,1,16,1.0,16,23,0.8,22,0,1,True,0,0.8500000000000001,0.2250925735484551
3075,True,15,5,16,1.0,16,23,0.8,22,0,1,True,0,0.9466666666666668,0.2065591117977289
3076,False,15,1,66,0.4,-14,31,0.75,-15,0,1,True,1,0.3066666666666667,0.3195234546871921
3076,True,16,5,66,0.4,-14,31,0.75,-15,0,1,True,1,0.3,0.3651483716701108
3077,False,15,1,56,0.25,3,10,0.95,-11,2,3,False,0,0.21333333333333326,0.3814758308514571
3078,False,16,1,2,1.0,2,7,0.95,-40,3,2,False,0,0.5375,0.3913651321549567
3078,True,17,5,2,1.0,2,7,0.95,-40,3,2,False,0,0.7764705882352941,0.32312809334052395
3079,False,16,1,1,1.0,1,0,0.5,-4,0,1,False,0,0.075,0.204939015319192
3079,True,17,4,1,1.0,1,0,0.5,-4,0,1,False,0,0.03529411764705883,0.10571882797418487
3080,True,16,2,13,0.2,-1,17,0.8,-18,3,5,False,0,0.6,0.3425395354310701
3081,True,16,3,54,0.2,8,39,0.75,-46,0,1,False,0,0.225,0.2294921930407801
3082,True,16,2,-8,1.0,-8,16,0.4,-17,0,1,False,0,0.6124999999999999,0.29636688973860315
3083,True,16,2,15,1.0,15,68,0.4,-17,0,1,False,0,0.25,0.18618986725025247
3084,True,16,4,9,0.99,-17,9,0.9,-38,0,1,False,-1,0.1125,0.2526525941551627
3085,True,16,3,19,1.0,19,25,0.4,-5,0,1,False,0,0.3125,0.2918332857414772
3086,False,15,1,24,1.0,24,24,0.1,18,0,1,False,0,0.14666666666666667,0.2972893411828826
3086,True,16,3,24,1.0,24,24,0.1,18,0,1,False,0,0.1,0.26331223544175336
3087,True,19,2,18,1.0,18,11,0.95,-4,1,2,False,0,0.042105263157894736,0.14265650070355174
3088,True,16,5,8,1.0,8,28,0.75,-36,0,1,False,0,0.6,0.30110906108363233
3089,True,19,3,9,0.99,2,24,0.1,5,1,2,False,0,0.42105263157894735,0.4157709670912863
3090,True,20,2,2,0.75,-14,-2,1.0,-2,1,4,False,0,0.09,0.1889026482776665
3091,False,16,1,14,1.0,14,58,0.5,-25,0,1,False,0,0.4125,0.3827531841800928
3091,True,17,2,14,1.0,14,58,0.5,-25,0,1,False,0,0.5529411764705884,0.3907007279536723
3092,True,17,4,6,0.6,-26,24,0.25,-29,0,1,False,-1,0.3294117647058825,0.3869184440588755
3093,True,16,5,13,1.0,13,57,0.1,9,0,1,True,0,0.7125,0.3422961680572348
3094,True,16,3,-2,1.0,-2,19,0.05,-10,1,4,False,0,0.28750000000000003,0.3180670788790734
3095,True,16,4,11,0.6,-17,20,0.2,8,0,1,False,0,0.875,0.2175622516277429
3096,True,16,4,26,0.9,3,26,0.25,18,0,1,False,1,0.4375,0.3283798613394758
3097,True,16,4,70,0.4,-48,45,0.05,0,0,1,False,-1,0.675,0.3087609647175843
3098,False,15,1,30,0.75,-22,17,1.0,17,0,1,False,0,0.52,0.4459340117743239
3098,True,16,5,30,0.75,-22,17,1.0,17,0,1,False,0,0.6375000000000002,0.3518996068956789
3099,True,16,3,96,0.05,2,80,0.25,-22,0,1,False,0,0.125,0.14375905768565214
3100,True,16,4,14,1.0,14,14,1.0,14,1,8,True,0,0.8124999999999999,0.2473189573539939
3101,False,16,1,96,0.01,27,38,0.75,33,0,1,False,0,0.7125,0.3997916123849191
3102,False,16,1,5,1.0,5,8,0.05,6,0,1,False,0,0.85,0.2581988897471611
3102,True,15,3,5,1.0,5,8,0.05,6,0,1,False,0,0.96,0.08280786712108247
3103,True,18,4,-5,1.0,-5,33,0.1,-13,0,1,False,0,0.4888888888888889,0.3894020890135344
3104,True,16,2,3,1.0,3,25,0.5,-29,0,1,True,0,0.45,0.322490309931942
3105,True,17,3,80,0.05,4,25,0.01,4,2,7,False,0,0.5176470588235295,0.4530939390976874
3106,False,17,1,65,0.25,-19,16,0.5,-2,1,8,False,0,0.6470588235294118,0.3776864557056943
3106,True,16,5,65,0.25,-19,16,0.5,-2,1,8,False,0,0.7375,0.34809002666934696
3107,True,18,5,55,0.6,-33,50,0.4,-7,2,3,False,-1,0.5444444444444445,0.3929110395080803
3108,False,17,1,22,1.0,22,60,0.5,8,0,1,False,0,0.7279411764705882,0.3174461510611357
3108,True,16,4,22,1.0,22,60,0.5,8,0,1,False,0,0.7375000000000002,0.31596413298558645
3109,True,18,5,11,0.6,-16,91,0.25,-33,0,1,False,1,0.4444444444444444,0.39737702089077337
3110,True,16,4,28,1.0,28,31,0.05,29,0,1,False,0,0.8250000000000001,0.29999999999999993
3111,True,17,5,5,0.1,-8,2,0.4,-18,1,6,False,0,0.5411764705882353,0.39220342860786506
3112,True,18,5,29,0.05,17,50,0.05,19,1,6,False,0,0.8888888888888888,0.23982564472816714
3113,True,16,3,7,1.0,7,7,1.0,7,1,2,True,0,0.6125,0.3827531841800928
3114,False,17,1,21,1.0,21,22,0.75,-1,2,3,True,0,0.32941176470588235,0.32358288328176626
3115,True,17,4,60,0.05,7,55,0.25,-3,2,4,False,0,0.25882352941176473,0.3589199484728659
3116,True,17,5,1,1.0,1,5,0.25,-5,0,1,True,0,0.2,0.3464101615137755
3117,False,16,1,23,1.0,23,56,0.6,-33,0,1,False,0,0.3625,0.42720018726587655
3117,True,16,5,23,1.0,23,56,0.6,-33,0,1,False,0,0.3375,0.33241540277189324
3118,False,16,1,47,0.05,18,64,0.01,18,0,1,False,0,0.2875,0.3721558813185679
3118,True,15,3,47,0.05,18,64,0.01,18,0,1,False,0,0.3866666666666666,0.4172472146045293
3119,False,16,1,22,1.0,22,28,0.75,-2,2,6,False,0,0.6,0.4258325179379017
3120,False,17,1,22,1.0,22,75,0.25,14,0,1,True,0,0.7999999999999999,0.2549509756796393
3120,True,16,5,22,1.0,22,75,0.25,14,0,1,True,0,0.7374999999999999,0.3159641329855864
3121,True,16,5,-8,0.8,-8,23,0.4,-30,0,1,False,0,0.5625,0.32837986133947583
3122,True,17,3,18,1.0,18,30,0.1,13,1,4,False,0,0.5176470588235295,0.4585783658733356
3123,False,17,1,27,1.0,27,33,0.95,32,1,6,True,0,0.8823529411764706,0.24554860546755056
3123,True,15,2,27,1.0,27,33,0.95,32,1,6,True,0,0.9733333333333332,0.10327955589886446
3124,False,17,1,36,0.6,16,33,0.05,20,1,2,False,0,0.5176470588235295,0.4065637928382935
3125,True,16,5,22,0.75,2,70,0.5,-43,0,1,True,0,0.3875,0.3612478373637689
3126,True,16,2,50,0.6,-13,62,0.6,-32,1,6,False,0,0.4125,0.3964425136973413
3127,True,16,2,-5,1.0,-5,-11,0.1,-16,1,4,False,0,0.1,0.21908902300206645
3128,True,16,4,-4,1.0,-4,-2,0.95,-10,2,5,False,0,0.6,0.4442221666388715
3129,True,19,4,29,0.4,-29,78,0.01,-4,0,1,True,-1,0.6736842105263158,0.3664273541207769
3130,False,17,1,29,0.75,18,26,1.0,26,0,1,False,0,0.4823529411764706,0.4126670784628437
3130,True,16,5,29,0.75,18,26,1.0,26,0,1,False,0,0.4625000000000001,0.3774917217635375
3131,True,16,3,25,1.0,25,24,0.95,-18,0,1,False,0,0.1,0.2422120283277993
3132,False,16,1,27,1.0,27,30,0.4,12,0,1,False,0,0.18750000000000008,0.29636688973860315
3132,True,16,4,27,1.0,27,30,0.4,12,0,1,False,0,0.2375,0.31171568242016096
3133,True,17,4,53,0.1,-5,2,0.05,-1,0,1,False,-1,0.4352941176470588,0.355213274791688
3134,False,16,1,38,0.6,-37,21,0.2,8,0,1,True,0,0.8500000000000001,0.2476556749467561
3135,True,32,3,25,1.0,25,59,0.2,13,1,2,False,0,0.5125,0.3730865159545394
3136,False,16,1,62,0.4,-30,17,0.75,-3,2,4,False,0,0.7000000000000001,0.35777087639996635
3136,True,16,2,62,0.4,-30,17,0.75,-3,2,4,False,0,0.6749999999999999,0.3568379650952703
3137,True,18,2,24,1.0,24,31,0.4,26,1,4,False,0,0.7555555555555555,0.3914110555146405
3138,False,16,1,78,0.1,8,51,0.4,-13,2,5,False,0,0.3875,0.389657969677682
3138,True,16,4,78,0.1,8,51,0.4,-13,2,5,False,0,0.17500000000000002,0.2516611478423583
3139,True,17,5,15,0.75,7,17,0.5,16,1,8,False,0,0.8470588235294118,0.27865221840769433
3140,True,16,4,2,1.0,2,1,0.75,-4,1,8,False,0,0.3625,0.4333974311568232
3141,True,16,3,21,1.0,21,45,0.6,1,1,8,True,0,0.6249999999999998,0.3255764119219941
3142,True,17,5,3,0.5,-1,4,0.25,4,3,4,False,0,0.9058823529411766,0.17489492643904125
3143,False,16,1,4,1.0,4,54,0.05,1,0,1,True,0,0.775,0.3785938897200183
3143,True,16,4,4,1.0,4,54,0.05,1,0,1,True,0,0.7750000000000001,0.3087609647175843
3144,True,16,2,29,1.0,29,39,0.4,26,1,6,False,0,0.521875,0.41027175952856737
3145,True,16,2,2,1.0,2,54,0.01,-2,3,6,True,0,0.5499999999999999,0.3829708431025353
3146,True,16,5,3,1.0,3,23,0.1,9,0,1,False,0,0.9000000000000001,0.17888543819998318
3147,True,18,4,27,1.0,27,31,0.5,22,0,1,True,0,0.5777777777777778,0.4332579119885217
3148,False,16,1,14,1.0,14,19,0.2,11,0,1,False,0,0.7250000000000001,0.3568379650952703
3148,True,32,5,14,1.0,14,19,0.2,11,0,1,False,0,0.49375,0.3732485982947991
3149,True,18,5,24,0.1,1,15,0.6,-17,0,1,False,0,0.2666666666666667,0.3940737464575112
3150,True,19,5,29,0.75,12,30,0.9,19,1,2,False,-1,0.6526315789473685,0.4046513191112561
3151,True,20,2,30,0.4,-20,46,0.1,3,1,8,False,0,0.9,0.1777046633277277
3152,True,16,4,22,0.1,2,5,0.99,-17,0,1,False,1,0.2125,0.2777888886666755
3153,True,16,4,-5,1.0,-5,-11,0.95,-42,0,1,False,0,0.15,0.2129162589689508
3154,True,16,2,12,1.0,12,13,0.6,7,2,2,False,0,0.5375,0.4177319714841085
3155,True,16,4,0,1.0,0,0,1.0,0,3,4,False,0,0.7875000000000001,0.3138470965295043
3156,True,16,3,98,0.25,-45,-9,1.0,-9,0,1,False,0,0.5625,0.42720018726587655
3157,False,15,1,10,1.0,10,50,0.2,-2,1,6,False,0,0.48,0.4459340117743239
3157,True,16,4,10,1.0,10,50,0.2,-2,1,6,False,0,0.4,0.33466401061363016
3158,True,16,3,36,0.75,1,73,0.2,15,0,1,False,0,0.35000000000000003,0.31411250638372656
3159,False,15,1,11,0.5,-31,55,0.1,-10,1,6,True,0,0.7466666666666666,0.3335237551331168
3159,True,16,3,11,0.5,-31,55,0.1,-10,1,6,True,0,0.7125,0.3263433774416144
3160,False,15,1,23,1.0,23,42,0.6,-15,0,1,False,0,0.22666666666666666,0.19808608037440506
3160,True,16,3,23,1.0,23,42,0.6,-15,0,1,False,0,0.30000000000000004,0.3265986323710904
3161,True,18,2,10,0.1,3,15,0.75,-9,3,4,False,0,0.7111111111111112,0.3305768378934525
3162,True,16,2,7,1.0,7,99,0.01,7,0,1,False,0,0.875,0.204939015319192
3163,True,17,4,21,1.0,21,96,0.25,1,1,8,True,0,0.5176470588235293,0.4065637928382935
3164,True,16,2,26,1.0,26,73,0.5,-16,1,6,False,0,0.4,0.3502380143083653
3165,False,15,1,30,1.0,30,31,0.95,13,0,1,False,0,0.3733333333333333,0.39182114481458186
3165,True,15,2,30,1.0,30,31,0.95,13,0,1,False,0,0.3200000000000001,0.41265689656870425
3166,False,16,1,-5,1.0,-5,-10,0.75,-21,2,2,False,0,0.11250000000000004,0.21870832936432333
3167,True,16,5,9,0.99,3,7,0.8,-3,0,1,False,0,0.2125,0.3461695153148719
3168,False,16,1,21,1.0,21,65,0.25,1,0,1,False,0,0.375,0.37148351242013417
3168,True,15,2,21,1.0,21,65,0.25,1,0,1,False,0,0.4133333333333333,0.4373077809027587
3169,True,16,5,16,1.0,16,41,0.75,-35,1,4,False,0,0.55,0.3759432581299116
3170,True,17,3,61,0.5,-15,24,0.8,-12,0,1,False,0,0.5882352941176471,0.34256815552013964
3171,False,17,1,20,0.2,11,9,0.99,7,2,5,False,0,0.2470588235294117,0.2695311833972637
3171,True,15,5,20,0.2,11,9,0.99,7,2,5,False,0,0.26666666666666666,0.3677473252630061
3172,True,19,4,16,0.8,-34,67,0.2,-25,3,6,False,0,0.32631578947368417,0.4120977570959453
3173,True,16,4,-5,1.0,-5,28,0.2,-9,1,4,True,0,0.7500000000000001,0.3614784456460256
3174,True,16,4,30,1.0,30,47,0.75,-21,1,2,False,0,0.4375000000000001,0.3442382895611701
3175,True,17,4,33,0.2,0,40,0.05,13,3,6,False,0,0.9411764705882352,0.15434872662825794
3176,False,17,1,10,1.0,10,101,0.05,9,0,1,False,0,0.776470588235294,0.32312809334052395
3176,True,15,5,10,1.0,10,101,0.05,9,0,1,False,0,0.8533333333333334,0.2972893411828826
3177,True,17,4,-5,1.0,-5,63,0.05,-11,0,1,False,0,0.5176470588235295,0.3876778529230923
3178,True,16,5,-4,0.9,-10,-2,0.8,-19,1,8,False,0,0.6875000000000001,0.3180670788790734
3179,True,16,2,17,1.0,17,29,0.01,16,1,6,True,0,0.7499999999999999,0.2129162589689509
3180,True,16,4,29,0.5,-41,29,0.25,-25,0,1,True,1,0.65,0.2966479394838265
3181,True,32,3,17,1.0,17,25,0.8,-18,1,2,False,0,0.4500000000000001,0.3556003556005334
3182,True,32,3,52,0.5,-38,22,0.01,-1,1,4,False,-1,0.475,0.3398291790999442
3183,True,16,3,-2,1.0,-2,9,0.25,-7,0,1,True,0,0.4749999999999999,0.29097537123726924
3184,True,16,3,25,0.8,1,39,0.5,15,0,1,False,0,0.6750000000000002,0.3492849839314596
3185,True,16,3,92,0.01,9,60,0.2,5,1,4,True,0,0.6000000000000001,0.39327683210007
3186,True,18,5,37,0.2,2,13,0.25,5,0,1,False,0,0.4666666666666666,0.3757345746510897
3187,True,16,3,16,1.0,16,44,0.75,-33,1,4,False,0,0.5375,0.3774917217635375
3188,False,17,1,9,0.1,-7,21,0.25,-19,0,1,False,0,0.5490196078431373,0.3452289190319197
3188,True,16,2,9,0.1,-7,21,0.25,-19,0,1,False,0,0.5750000000000001,0.3087609647175843
3189,True,16,4,30,0.5,-30,45,0.2,-2,0,1,True,0,0.6500000000000001,0.35402448126271346
3190,False,18,1,24,0.5,-30,-3,0.9,-21,1,2,False,0,0.30000000000000004,0.3235828832817663
3190,True,16,5,24,0.5,-30,-3,0.9,-21,1,2,False,0,0.275,0.30000000000000004
3191,True,16,2,14,1.0,14,52,0.5,-34,1,8,False,0,0.5875,0.3964425136973413
3192,True,16,2,21,1.0,21,22,0.95,12,0,1,True,0,0.3875,0.3827531841800928
3193,False,17,1,9,0.99,8,37,0.01,20,1,4,False,0,0.9176470588235296,0.17405205441780575
3194,True,18,2,4,0.25,-13,-9,1.0,-9,0,1,False,0,0.3888888888888889,0.3786801985983127
3195,True,18,2,29,1.0,29,35,0.75,-1,1,6,False,0,0.5555555555555556,0.39737702089077337
3196,True,16,3,3,1.0,3,66,0.05,4,2,6,False,0,0.8250000000000001,0.2516611478423583
3197,True,18,4,26,1.0,26,55,0.1,16,0,1,False,0,0.2888888888888889,0.3644316911525943
3198,True,16,5,2,1.0,2,64,0.4,-39,3,3,True,0,0.475,0.3255764119219941
3199,True,16,2,-3,0.8,-4,51,0.4,-27,1,4,True,0,0.6875,0.3095695936834452
3200,True,16,3,21,1.0,21,44,0.25,6,1,6,False,0,0.3625,0.33640253665313924
3201,True,33,5,9,0.95,0,10,0.95,7,1,4,False,0,0.5878787878787879,0.40601537513804187
3202,True,17,2,93,0.05,14,13,0.9,-8,0,1,False,-1,0.09411764705882353,0.18864844365675973
3203,False,16,1,-6,1.0,-6,45,0.2,-11,1,6,False,0,0.8500000000000001,0.2875181153713043
3203,True,15,2,-6,1.0,-6,45,0.2,-11,1,6,False,0,0.7066666666666667,0.3283436063174123
3204,True,18,2,16,0.95,-32,24,0.75,-6,0,1,False,0,0.7111111111111112,0.3305768378934525
3205,True,16,5,12,0.6,-10,34,0.01,-1,0,1,False,0,0.485576923076923,0.3846346149038702
3206,True,16,2,11,1.0,11,25,0.5,-6,0,1,False,0,0.4125,0.3827531841800928
3207,True,16,4,-8,1.0,-8,21,0.6,-25,0,1,False,0,0.7500000000000001,0.2780887148615228
3208,True,16,2,9,1.0,9,35,0.25,4,0,1,False,0,0.525,0.37148351242013417
3209,True,16,5,2,1.0,2,11,0.6,7,0,1,False,0,0.8625,0.202895703913776
3210,True,16,4,12,1.0,12,104,0.4,-46,1,2,False,0,0.5499999999999999,0.33862466931200785
3211,False,15,1,-8,1.0,-8,-8,1.0,-8,3,4,False,0,0.5733333333333335,0.3692979181920099
3211,True,15,4,-8,1.0,-8,-8,1.0,-8,3,4,False,0,0.6799999999999999,0.3839642840533107
3212,True,16,3,14,0.4,-14,-5,0.99,-31,0,1,False,0,0.25,0.2683281572999748
3213,True,16,3,94,0.2,-26,2,0.25,-12,0,1,False,0,0.3902777777777777,0.29669995651757497
3214,True,17,2,27,1.0,27,58,0.2,24,1,2,True,0,0.7058823529411766,0.4007346195353199
3215,True,16,5,19,1.0,19,34,0.6,2,1,8,False,0,0.55,0.3614784456460256
